Phel_contig	PSC.58	PSC.63	PSC.61	PSC.52	PSC.54	PSC.59	PSC.69	PSC.67	PSC.78	PSC.71	cluster	GO_ID	GO_slim	CC_MF_BP
Phel_contig_30553	20	53	57	43	36	0	2	3	1	10	4	NA	NA	NA
Phel_contig_30567	7	3	11	17	11	1	2	3	1	2	4	NA	NA	NA
Phel_contig_3112	11196	16156	13297	14616	18366	3744	1302	2244	531	1762	4	GO:0005737	other cellular component	C
Phel_contig_3112	11196	16156	13297	14616	18366	3744	1302	2244	531	1762	4	GO:0005829	cytosol	C
Phel_contig_3112	11196	16156	13297	14616	18366	3744	1302	2244	531	1762	4	GO:0005856	cytoskeleton	C
Phel_contig_3112	11196	16156	13297	14616	18366	3744	1302	2244	531	1762	4	GO:0005886	other membranes	C
Phel_contig_3112	11196	16156	13297	14616	18366	3744	1302	2244	531	1762	4	GO:0005886	plasma membrane	C
Phel_contig_3112	11196	16156	13297	14616	18366	3744	1302	2244	531	1762	4	GO:0005925	other membranes	C
Phel_contig_3112	11196	16156	13297	14616	18366	3744	1302	2244	531	1762	4	GO:0005925	plasma membrane	C
Phel_contig_3112	11196	16156	13297	14616	18366	3744	1302	2244	531	1762	4	GO:0008092	cytoskeletal activity	F
Phel_contig_3112	11196	16156	13297	14616	18366	3744	1302	2244	531	1762	4	GO:0016528	cytosol	C
Phel_contig_3112	11196	16156	13297	14616	18366	3744	1302	2244	531	1762	4	GO:0030018	other cellular component	C
Phel_contig_3112	11196	16156	13297	14616	18366	3744	1302	2244	531	1762	4	GO:0030506	cytoskeletal activity	F
Phel_contig_3112	11196	16156	13297	14616	18366	3744	1302	2244	531	1762	4	GO:0034329	cell organization and biogenesis	P
Phel_contig_3112	11196	16156	13297	14616	18366	3744	1302	2244	531	1762	4	GO:0042383	other membranes	C
Phel_contig_3112	11196	16156	13297	14616	18366	3744	1302	2244	531	1762	4	GO:0042383	plasma membrane	C
Phel_contig_3112	11196	16156	13297	14616	18366	3744	1302	2244	531	1762	4	GO:0043034	other cellular component	C
Phel_contig_3112	11196	16156	13297	14616	18366	3744	1302	2244	531	1762	4	GO:0048747	developmental processes	P
Phel_contig_3112	11196	16156	13297	14616	18366	3744	1302	2244	531	1762	4	GO:0051015	cytoskeletal activity	F
Phel_contig_3169	45	134	99	81	137	20	7	16	16	47	4	NA	NA	NA
Phel_contig_3173	2431	1889	2758	2117	2439	538	213	281	100	1195	4	NA	NA	NA
Phel_contig_3210	17263	9983	18155	20111	24704	1752	6188	4754	801	2381	4	GO:0004930	signal transduction activity	F
Phel_contig_3210	17263	9983	18155	20111	24704	1752	6188	4754	801	2381	4	GO:0007166	signal transduction	P
Phel_contig_3210	17263	9983	18155	20111	24704	1752	6188	4754	801	2381	4	GO:0016021	other membranes	C
Phel_contig_3342	57617	47016	50142	39163	46432	7293	5046	4495	5546	6743	4	GO:0003779	cytoskeletal activity	F
Phel_contig_3342	57617	47016	50142	39163	46432	7293	5046	4495	5546	6743	4	GO:0005516	other molecular function	F
Phel_contig_3342	57617	47016	50142	39163	46432	7293	5046	4495	5546	6743	4	GO:0005856	cytoskeleton	C
Phel_contig_3342	57617	47016	50142	39163	46432	7293	5046	4495	5546	6743	4	GO:0005925	other membranes	C
Phel_contig_3342	57617	47016	50142	39163	46432	7293	5046	4495	5546	6743	4	GO:0005925	plasma membrane	C
Phel_contig_3342	57617	47016	50142	39163	46432	7293	5046	4495	5546	6743	4	GO:0031032	cell organization and biogenesis	P
Phel_contig_3380	4656	4179	4591	3954	9415	1403	1091	1321	472	1210	4	NA	NA	NA
Phel_contig_3414	1350	2114	251	569	710	347	196	287	76	109	4	NA	NA	NA
Phel_contig_3450	8571	6995	3849	6450	11241	1989	739	1278	721	1623	4	GO:0004616	other molecular function	F
Phel_contig_3450	8571	6995	3849	6450	11241	1989	739	1278	721	1623	4	GO:0005634	nucleus	C
Phel_contig_3450	8571	6995	3849	6450	11241	1989	739	1278	721	1623	4	GO:0005829	cytosol	C
Phel_contig_3450	8571	6995	3849	6450	11241	1989	739	1278	721	1623	4	GO:0006098	other metabolic processes	P
Phel_contig_3450	8571	6995	3849	6450	11241	1989	739	1278	721	1623	4	GO:0009051	other metabolic processes	P
Phel_contig_3450	8571	6995	3849	6450	11241	1989	739	1278	721	1623	4	GO:0019322	other metabolic processes	P
Phel_contig_3450	8571	6995	3849	6450	11241	1989	739	1278	721	1623	4	GO:0019521	other metabolic processes	P
Phel_contig_3450	8571	6995	3849	6450	11241	1989	739	1278	721	1623	4	GO:0055114	other metabolic processes	P
Phel_contig_3450	8571	6995	3849	6450	11241	1989	739	1278	721	1623	4	GO:0070062	non-structural extracellular	C
Phel_contig_3485	1280	1461	2159	1634	1857	293	265	284	164	137	4	NA	NA	NA
Phel_contig_3520	526	506	780	1096	2009	161	323	148	98	62	4	NA	NA	NA
Phel_contig_3638	80	231	82	186	161	30	12	24	72	2	4	NA	NA	NA
Phel_contig_3645	739	4243	5641	209	102	286	274	700	168	279	4	NA	NA	NA
Phel_contig_369	38	28	46	102	147	4	2	16	4	4	4	NA	NA	NA
Phel_contig_3697	4391	5421	7924	5405	5662	977	1286	633	580	426	4	GO:0016021	other membranes	C
Phel_contig_3697	4391	5421	7924	5405	5662	977	1286	633	580	426	4	GO:0016042	other metabolic processes	P
Phel_contig_3697	4391	5421	7924	5405	5662	977	1286	633	580	426	4	GO:0016787	other molecular function	F
Phel_contig_3838	641	1079	853	729	918	278	108	204	92	205	4	GO:0000139	ER/Golgi	C
Phel_contig_3838	641	1079	853	729	918	278	108	204	92	205	4	GO:0000139	other membranes	C
Phel_contig_3838	641	1079	853	729	918	278	108	204	92	205	4	GO:0005789	ER/Golgi	C
Phel_contig_3838	641	1079	853	729	918	278	108	204	92	205	4	GO:0005789	other membranes	C
Phel_contig_3838	641	1079	853	729	918	278	108	204	92	205	4	GO:0008375	other molecular function	F
Phel_contig_3838	641	1079	853	729	918	278	108	204	92	205	4	GO:0015012	other metabolic processes	P
Phel_contig_3838	641	1079	853	729	918	278	108	204	92	205	4	GO:0030158	other molecular function	F
Phel_contig_3838	641	1079	853	729	918	278	108	204	92	205	4	GO:0030166	other metabolic processes	P
Phel_contig_3838	641	1079	853	729	918	278	108	204	92	205	4	GO:0030206	other metabolic processes	P
Phel_contig_3838	641	1079	853	729	918	278	108	204	92	205	4	GO:0048681	cell organization and biogenesis	P
Phel_contig_3838	641	1079	853	729	918	278	108	204	92	205	4	GO:0048681	developmental processes	P
Phel_contig_3838	641	1079	853	729	918	278	108	204	92	205	4	GO:0048681	stress response	P
Phel_contig_3838	641	1079	853	729	918	278	108	204	92	205	4	GO:0070555	other biological processes	P
Phel_contig_3867	1299	1631	1695	2722	2334	753	266	238	114	123	4	GO:0001867	protein metabolism	P
Phel_contig_3867	1299	1631	1695	2722	2334	753	266	238	114	123	4	GO:0001867	stress response	P
Phel_contig_3867	1299	1631	1695	2722	2334	753	266	238	114	123	4	GO:0005576	non-structural extracellular	C
Phel_contig_3867	1299	1631	1695	2722	2334	753	266	238	114	123	4	GO:0005581	extracellular matrix	C
Phel_contig_3867	1299	1631	1695	2722	2334	753	266	238	114	123	4	GO:0030246	other molecular function	F
Phel_contig_3867	1299	1631	1695	2722	2334	753	266	238	114	123	4	GO:0046872	other molecular function	F
Phel_contig_3882	120	240	203	271	244	30	47	53	50	41	4	NA	NA	NA
Phel_contig_3936	187	622	769	600	753	114	133	106	40	125	4	NA	NA	NA
Phel_contig_3972	569	2109	2956	1265	1816	417	699	173	147	356	4	NA	NA	NA
Phel_contig_3973	185	223	138	682	598	47	55	120	31	72	4	NA	NA	NA
Phel_contig_405	8548	6362	2481	3623	9177	1299	824	784	528	882	4	NA	NA	NA
Phel_contig_4262	198	527	596	490	635	84	115	54	62	92	4	NA	NA	NA
Phel_contig_4336	4229	5372	6005	5310	7292	1390	1021	1470	430	1298	4	GO:0005096	enzyme regulator activity	F
Phel_contig_4336	4229	5372	6005	5310	7292	1390	1021	1470	430	1298	4	GO:0051056	signal transduction	P
Phel_contig_434	22934	17491	11460	16678	29132	5528	3231	3217	2031	3854	4	GO:0004616	other molecular function	F
Phel_contig_434	22934	17491	11460	16678	29132	5528	3231	3217	2031	3854	4	GO:0005634	nucleus	C
Phel_contig_434	22934	17491	11460	16678	29132	5528	3231	3217	2031	3854	4	GO:0005829	cytosol	C
Phel_contig_434	22934	17491	11460	16678	29132	5528	3231	3217	2031	3854	4	GO:0006098	other metabolic processes	P
Phel_contig_434	22934	17491	11460	16678	29132	5528	3231	3217	2031	3854	4	GO:0009051	other metabolic processes	P
Phel_contig_434	22934	17491	11460	16678	29132	5528	3231	3217	2031	3854	4	GO:0019322	other metabolic processes	P
Phel_contig_434	22934	17491	11460	16678	29132	5528	3231	3217	2031	3854	4	GO:0019521	other metabolic processes	P
Phel_contig_434	22934	17491	11460	16678	29132	5528	3231	3217	2031	3854	4	GO:0055114	other metabolic processes	P
Phel_contig_434	22934	17491	11460	16678	29132	5528	3231	3217	2031	3854	4	GO:0070062	non-structural extracellular	C
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0005578	extracellular matrix	C
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0007158	cell adhesion	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0008306	other biological processes	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0009986	other cellular component	C
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0010977	cell organization and biogenesis	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0010977	developmental processes	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0022029	developmental processes	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0022408	cell adhesion	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0030198	cell organization and biogenesis	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0030517	cell organization and biogenesis	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0030517	developmental processes	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0045121	other membranes	C
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0046625	other molecular function	F
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0048692	cell organization and biogenesis	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0048692	developmental processes	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0048692	stress response	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0050804	cell-cell signaling	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0050805	cell-cell signaling	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0050808	cell organization and biogenesis	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0050885	other biological processes	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0051968	cell-cell signaling	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0051971	other biological processes	P
Phel_contig_4346	3800	9654	7912	63010	16880	3920	598	342	165	100	4	GO:0060291	cell-cell signaling	P
Phel_contig_4501	3330	3387	1514	2586	1321	208	437	527	212	565	4	GO:0004674	kinase activity	F
Phel_contig_4501	3330	3387	1514	2586	1321	208	437	527	212	565	4	GO:0005524	other molecular function	F
Phel_contig_4501	3330	3387	1514	2586	1321	208	437	527	212	565	4	GO:0005634	nucleus	C
Phel_contig_4550	2054	3002	3502	3298	3816	227	159	200	110	95	4	GO:0004935	signal transduction activity	F
Phel_contig_4550	2054	3002	3502	3298	3816	227	159	200	110	95	4	GO:0005886	other membranes	C
Phel_contig_4550	2054	3002	3502	3298	3816	227	159	200	110	95	4	GO:0005886	plasma membrane	C
Phel_contig_4550	2054	3002	3502	3298	3816	227	159	200	110	95	4	GO:0016021	other membranes	C
Phel_contig_4629	1966	5878	4646	6616	5989	646	426	550	230	481	4	NA	NA	NA
Phel_contig_4676	177	92	142	60	195	33	15	22	18	34	4	NA	NA	NA
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0000122	RNA metabolism	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0003714	transcription regulatory activity	F
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0005634	nucleus	C
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0005667	nucleus	C
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0005737	other cellular component	C
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0006351	RNA metabolism	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0007507	developmental processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0008134	other molecular function	F
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0010724	developmental processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0017053	nucleus	C
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0030218	developmental processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0030219	developmental processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0030220	developmental processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0030851	developmental processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0032091	other biological processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0032642	other biological processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0035162	developmental processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0045078	other metabolic processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0045403	other metabolic processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0045599	other biological processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0045944	RNA metabolism	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0046872	other molecular function	F
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0048872	other biological processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0055008	developmental processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0060318	developmental processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0060319	developmental processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0060377	developmental processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0060412	developmental processes	P
Phel_contig_4739	2343	3699	4577	3204	4168	600	1258	909	485	499	4	GO:0060413	developmental processes	P
Phel_contig_4756	37	114	407	108	52	8	23	9	19	57	4	NA	NA	NA
Phel_contig_4768	494	573	549	565	626	118	61	99	127	82	4	GO:0001525	developmental processes	P
Phel_contig_4768	494	573	549	565	626	118	61	99	127	82	4	GO:0004145	other molecular function	F
Phel_contig_4768	494	573	549	565	626	118	61	99	127	82	4	GO:0005829	cytosol	C
Phel_contig_4768	494	573	549	565	626	118	61	99	127	82	4	GO:0009447	other metabolic processes	P
Phel_contig_4768	494	573	549	565	626	118	61	99	127	82	4	GO:0019809	other molecular function	F
Phel_contig_4768	494	573	549	565	626	118	61	99	127	82	4	GO:0032918	other metabolic processes	P
Phel_contig_4768	494	573	549	565	626	118	61	99	127	82	4	GO:0042127	cell cycle and proliferation	P
Phel_contig_4768	494	573	549	565	626	118	61	99	127	82	4	GO:0046208	other metabolic processes	P
Phel_contig_4771	7448	3718	3260	17640	20804	1666	650	1008	275	1659	4	GO:0005509	other molecular function	F
Phel_contig_4771	7448	3718	3260	17640	20804	1666	650	1008	275	1659	4	GO:0005576	non-structural extracellular	C
Phel_contig_4771	7448	3718	3260	17640	20804	1666	650	1008	275	1659	4	GO:0005737	other cellular component	C
Phel_contig_4771	7448	3718	3260	17640	20804	1666	650	1008	275	1659	4	GO:0007155	cell adhesion	P
Phel_contig_4771	7448	3718	3260	17640	20804	1666	650	1008	275	1659	4	GO:0016020	other membranes	C
Phel_contig_4842	11	43	21	38	32	7	2	13	2	2	4	NA	NA	NA
Phel_contig_4882	51	103	88	112	143	0	1	4	3	3	4	NA	NA	NA
Phel_contig_4947	962	2051	2024	2647	3864	793	421	426	184	272	4	GO:0003840	other molecular function	F
Phel_contig_4947	962	2051	2024	2647	3864	793	421	426	184	272	4	GO:0005886	other membranes	C
Phel_contig_4947	962	2051	2024	2647	3864	793	421	426	184	272	4	GO:0005886	plasma membrane	C
Phel_contig_4947	962	2051	2024	2647	3864	793	421	426	184	272	4	GO:0006536	other metabolic processes	P
Phel_contig_4947	962	2051	2024	2647	3864	793	421	426	184	272	4	GO:0006750	other metabolic processes	P
Phel_contig_4947	962	2051	2024	2647	3864	793	421	426	184	272	4	GO:0006751	other metabolic processes	P
Phel_contig_4947	962	2051	2024	2647	3864	793	421	426	184	272	4	GO:0016021	other membranes	C
Phel_contig_4947	962	2051	2024	2647	3864	793	421	426	184	272	4	GO:0031638	protein metabolism	P
Phel_contig_5097	3248	3428	1963	2805	3720	667	421	430	766	385	4	NA	NA	NA
Phel_contig_5110	535	973	1483	1302	1646	198	128	164	199	100	4	NA	NA	NA
Phel_contig_5116	72	136	178	207	193	40	35	33	45	9	4	NA	NA	NA
Phel_contig_512	11889	17474	17755	13253	21150	3342	3274	3373	1143	2333	4	GO:0005737	other cellular component	C
Phel_contig_512	11889	17474	17755	13253	21150	3342	3274	3373	1143	2333	4	GO:0007160	cell adhesion	P
Phel_contig_512	11889	17474	17755	13253	21150	3342	3274	3373	1143	2333	4	GO:0048738	developmental processes	P
Phel_contig_512	11889	17474	17755	13253	21150	3342	3274	3373	1143	2333	4	GO:0050829	stress response	P
Phel_contig_512	11889	17474	17755	13253	21150	3342	3274	3373	1143	2333	4	GO:0050839	other molecular function	F
Phel_contig_5144	42	6	83	38	50	6	10	4	5	4	4	NA	NA	NA
Phel_contig_5162	420	404	389	307	463	86	58	133	19	78	4	GO:0000082	cell cycle and proliferation	P
Phel_contig_5162	420	404	389	307	463	86	58	133	19	78	4	GO:0000932	other cellular component	C
Phel_contig_5162	420	404	389	307	463	86	58	133	19	78	4	GO:0001843	developmental processes	P
Phel_contig_5162	420	404	389	307	463	86	58	133	19	78	4	GO:0004842	other molecular function	F
Phel_contig_5162	420	404	389	307	463	86	58	133	19	78	4	GO:0008270	other molecular function	F
Phel_contig_5162	420	404	389	307	463	86	58	133	19	78	4	GO:0008543	signal transduction	P
Phel_contig_5162	420	404	389	307	463	86	58	133	19	78	4	GO:0010586	RNA metabolism	P
Phel_contig_5162	420	404	389	307	463	86	58	133	19	78	4	GO:0021915	developmental processes	P
Phel_contig_5162	420	404	389	307	463	86	58	133	19	78	4	GO:0030371	other molecular function	F
Phel_contig_5162	420	404	389	307	463	86	58	133	19	78	4	GO:0035198	nucleic acid binding activity	F
Phel_contig_5162	420	404	389	307	463	86	58	133	19	78	4	GO:0035278	protein metabolism	P
Phel_contig_5162	420	404	389	307	463	86	58	133	19	78	4	GO:0051865	protein metabolism	P
Phel_contig_5173	612	803	620	974	1689	162	40	336	174	81	4	GO:0005634	nucleus	C
Phel_contig_5173	612	803	620	974	1689	162	40	336	174	81	4	GO:0005829	cytosol	C
Phel_contig_5173	612	803	620	974	1689	162	40	336	174	81	4	GO:0016491	other molecular function	F
Phel_contig_5185	523	569	583	402	637	97	79	200	100	126	4	GO:0000287	other molecular function	F
Phel_contig_5185	523	569	583	402	637	97	79	200	100	126	4	GO:0046057	other metabolic processes	P
Phel_contig_5185	523	569	583	402	637	97	79	200	100	126	4	GO:0046067	other metabolic processes	P
Phel_contig_5185	523	569	583	402	637	97	79	200	100	126	4	GO:0046712	other metabolic processes	P
Phel_contig_5208	894	162	101	279	55	11	11	31	16	27	4	NA	NA	NA
Phel_contig_5268	2562	3116	2369	3146	3473	295	944	919	229	553	4	GO:0005634	nucleus	C
Phel_contig_5268	2562	3116	2369	3146	3473	295	944	919	229	553	4	GO:0005737	other cellular component	C
Phel_contig_5268	2562	3116	2369	3146	3473	295	944	919	229	553	4	GO:0005886	other membranes	C
Phel_contig_5268	2562	3116	2369	3146	3473	295	944	919	229	553	4	GO:0005886	plasma membrane	C
Phel_contig_5268	2562	3116	2369	3146	3473	295	944	919	229	553	4	GO:0007186	signal transduction	P
Phel_contig_5268	2562	3116	2369	3146	3473	295	944	919	229	553	4	GO:0009968	signal transduction	P
Phel_contig_5275	1316	1067	939	1164	1443	219	331	215	119	171	4	NA	NA	NA
Phel_contig_5277	103	129	97	193	156	13	18	61	18	21	4	GO:0004940	signal transduction activity	F
Phel_contig_5277	103	129	97	193	156	13	18	61	18	21	4	GO:0005057	signal transduction activity	F
Phel_contig_5277	103	129	97	193	156	13	18	61	18	21	4	GO:0005088	enzyme regulator activity	F
Phel_contig_5277	103	129	97	193	156	13	18	61	18	21	4	GO:0005769	other cytoplasmic organelle	C
Phel_contig_5277	103	129	97	193	156	13	18	61	18	21	4	GO:0005886	other membranes	C
Phel_contig_5277	103	129	97	193	156	13	18	61	18	21	4	GO:0005886	plasma membrane	C
Phel_contig_5277	103	129	97	193	156	13	18	61	18	21	4	GO:0005887	other membranes	C
Phel_contig_5277	103	129	97	193	156	13	18	61	18	21	4	GO:0005887	plasma membrane	C
Phel_contig_5277	103	129	97	193	156	13	18	61	18	21	4	GO:0008144	other molecular function	F
Phel_contig_5277	103	129	97	193	156	13	18	61	18	21	4	GO:0016020	other membranes	C
Phel_contig_5277	103	129	97	193	156	13	18	61	18	21	4	GO:0030819	other metabolic processes	P
Phel_contig_5277	103	129	97	193	156	13	18	61	18	21	4	GO:0031402	other molecular function	F
Phel_contig_5277	103	129	97	193	156	13	18	61	18	21	4	GO:0043547	other biological processes	P
Phel_contig_5277	103	129	97	193	156	13	18	61	18	21	4	GO:0043950	signal transduction	P
Phel_contig_5277	103	129	97	193	156	13	18	61	18	21	4	GO:0045823	other biological processes	P
Phel_contig_5277	103	129	97	193	156	13	18	61	18	21	4	GO:0050824	other molecular function	F
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0005261	transporter activity	F
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0005272	transporter activity	F
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0005737	other cellular component	C
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0005886	other membranes	C
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0005886	plasma membrane	C
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0005887	other membranes	C
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0005887	plasma membrane	C
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0006810	transport	P
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0007165	signal transduction	P
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0007600	other biological processes	P
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0009408	stress response	P
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0010447	other biological processes	P
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0030165	other molecular function	F
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0034220	transport	P
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0042931	transporter activity	F
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0050915	other biological processes	P
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0050965	other biological processes	P
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0050966	other biological processes	P
Phel_contig_5288	1056	1762	2678	33	4255	38	232	186	48	38	4	GO:0050968	other biological processes	P
Phel_contig_5289	4232	3299	1052	1926	1773	323	184	51	142	115	4	GO:0005576	non-structural extracellular	C
Phel_contig_5289	4232	3299	1052	1926	1773	323	184	51	142	115	4	GO:0042742	stress response	P
Phel_contig_5289	4232	3299	1052	1926	1773	323	184	51	142	115	4	GO:0042832	stress response	P
Phel_contig_5289	4232	3299	1052	1926	1773	323	184	51	142	115	4	GO:0045087	stress response	P
Phel_contig_5336	525	1016	805	1101	886	270	207	55	105	120	4	NA	NA	NA
Phel_contig_5338	22800	20362	23383	52563	44801	2536	1950	1485	2562	606	4	GO:0005509	other molecular function	F
Phel_contig_5338	22800	20362	23383	52563	44801	2536	1950	1485	2562	606	4	GO:0005615	non-structural extracellular	C
Phel_contig_5338	22800	20362	23383	52563	44801	2536	1950	1485	2562	606	4	GO:0005764	other cytoplasmic organelle	C
Phel_contig_5338	22800	20362	23383	52563	44801	2536	1950	1485	2562	606	4	GO:0007160	cell adhesion	P
Phel_contig_5338	22800	20362	23383	52563	44801	2536	1950	1485	2562	606	4	GO:0070062	non-structural extracellular	C
Phel_contig_535	41386	23013	41010	46017	50217	5961	9478	6298	3468	8456	4	NA	NA	NA
Phel_contig_5369	2610	1960	2589	3515	3728	288	1082	611	167	347	4	NA	NA	NA
Phel_contig_5399	4944	4909	4787	3547	5314	972	1085	915	689	1047	4	NA	NA	NA
Phel_contig_5425	19630	15395	30206	43972	29088	638	406	462	386	250	4	GO:0004322	other molecular function	F
Phel_contig_5425	19630	15395	30206	43972	29088	638	406	462	386	250	4	GO:0005737	other cellular component	C
Phel_contig_5425	19630	15395	30206	43972	29088	638	406	462	386	250	4	GO:0006826	transport	P
Phel_contig_5425	19630	15395	30206	43972	29088	638	406	462	386	250	4	GO:0006879	other biological processes	P
Phel_contig_5425	19630	15395	30206	43972	29088	638	406	462	386	250	4	GO:0008199	other molecular function	F
Phel_contig_5495	1839	2109	2646	2619	2945	353	459	410	723	485	4	GO:0005886	other membranes	C
Phel_contig_5495	1839	2109	2646	2619	2945	353	459	410	723	485	4	GO:0005886	plasma membrane	C
Phel_contig_5495	1839	2109	2646	2619	2945	353	459	410	723	485	4	GO:0005901	other membranes	C
Phel_contig_5495	1839	2109	2646	2619	2945	353	459	410	723	485	4	GO:0005901	plasma membrane	C
Phel_contig_5495	1839	2109	2646	2619	2945	353	459	410	723	485	4	GO:0016021	other membranes	C
Phel_contig_5495	1839	2109	2646	2619	2945	353	459	410	723	485	4	GO:0016323	other membranes	C
Phel_contig_5495	1839	2109	2646	2619	2945	353	459	410	723	485	4	GO:0016323	plasma membrane	C
Phel_contig_5495	1839	2109	2646	2619	2945	353	459	410	723	485	4	GO:0016324	other membranes	C
Phel_contig_5495	1839	2109	2646	2619	2945	353	459	410	723	485	4	GO:0016324	plasma membrane	C
Phel_contig_5495	1839	2109	2646	2619	2945	353	459	410	723	485	4	GO:0045056	transport	P
